year,month,school,StudentID,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Tuition,Scholarship,ScholarshipPercent
2022,December,GP,1423,M,21,U,GT3,T,4,4,other,services,home,mother,4,2,1,no,yes,no,no,yes,yes,yes,no,5,2,4,1,2,5,19,14,2,15,14500,3279,23%
2022,January,BV,1965,F,22,U,GT3,T,3,3,services,other,home,mother,1,4,1,no,no,no,yes,yes,yes,no,yes,5,1,5,2,4,5,2,4,7,5,15000,5603,37%
2022,February,MS,97,F,21,R,GT3,T,2,2,at_home,services,home,father,3,2,1,no,yes,no,no,no,yes,no,no,1,1,1,5,5,4,18,5,8,5,11000,4360,40%
2022,March,GP,1257,F,21,R,LE7,T,4,2,other,other,home,mother,4,4,0,no,yes,yes,yes,yes,yes,yes,yes,2,3,1,4,3,3,6,3,15,9,14500,1528,11%
2022,April,BV,135,F,18,R,GT3,T,4,3,health,at_home,home,father,4,3,0,no,no,no,no,no,no,no,no,5,3,1,5,5,1,17,5,13,17,15000,3058,20%
2022,May,MS,256,F,20,R,GT3,A,3,4,other,other,course,mother,3,3,3,no,yes,no,no,no,yes,yes,yes,5,1,3,2,5,3,16,9,16,3,11000,3992,36%
2022,June,GP,1481,F,18,R,GT3,A,2,3,teacher,services,other,mother,3,4,3,no,no,no,no,yes,yes,yes,yes,4,3,3,1,1,1,26,4,2,18,14500,5969,41%
2022,July,BV,288,F,15,R,GT3,T,4,3,health,services,course,mother,2,1,2,no,no,no,yes,yes,yes,yes,yes,2,2,5,2,3,1,3,11,1,3,15000,5263,35%
2022,August,MS,1083,F,21,U,GT3,T,4,1,other,other,course,mother,3,3,1,no,no,no,no,yes,no,no,no,4,1,3,2,3,4,20,9,7,17,11000,4577,42%
2022,September,GP,1249,F,19,R,GT3,T,3,4,at_home,other,reputation,mother,2,1,3,no,no,no,no,yes,no,no,no,2,4,1,5,4,3,0,3,17,16,14500,4617,32%
2022,October,BV,545,M,15,R,GT3,T,1,2,other,other,course,mother,2,4,2,no,no,no,no,yes,yes,yes,yes,2,5,5,3,3,2,27,5,10,8,15000,4113,27%
2022,November,MS,893,M,22,R,LE7,T,1,2,other,other,reputation,mother,2,4,2,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,2,5,22,11,4,18,11000,1236,11%
2022,December,GP,81,F,18,U,GT3,T,1,1,other,other,home,other,1,4,2,no,no,no,no,yes,yes,no,yes,2,3,3,4,3,3,2,16,13,9,14500,3731,26%
2022,January,BV,206,F,15,R,GT3,T,2,3,services,at_home,home,mother,2,4,0,no,yes,no,no,yes,no,no,no,1,5,1,2,5,5,15,0,3,9,15000,4990,33%
2022,February,MS,292,F,18,R,GT3,T,2,3,at_home,other,reputation,other,1,1,1,no,yes,no,yes,yes,no,no,yes,4,4,3,5,2,4,26,14,13,16,11000,3980,36%
2022,March,GP,1706,M,17,R,GT3,T,2,4,other,services,reputation,mother,4,2,1,no,no,no,no,yes,yes,yes,yes,5,2,5,4,1,2,8,2,16,5,14500,4838,33%
2022,April,BV,359,F,21,R,GT3,T,4,4,other,other,reputation,other,4,3,1,no,yes,yes,yes,no,yes,yes,yes,2,3,5,3,1,5,14,6,16,19,15000,5231,35%
2022,May,MS,1555,F,21,R,GT3,A,4,1,teacher,services,reputation,mother,4,3,0,no,yes,no,no,yes,yes,no,yes,5,2,3,5,4,1,5,15,6,18,11000,4247,39%
2022,June,GP,446,F,15,U,GT3,T,2,4,other,other,reputation,mother,4,3,1,no,yes,yes,yes,yes,yes,yes,no,3,1,1,4,4,4,11,13,9,13,14500,3001,21%
2022,July,BV,1283,F,18,U,LE3,A,3,3,at_home,other,course,mother,4,1,3,no,no,no,no,yes,yes,no,yes,2,4,3,1,2,5,11,8,10,12,15000,1893,13%
2022,August,MS,29,F,20,R,LE3,T,1,3,other,other,course,other,4,4,3,no,no,no,no,no,yes,yes,yes,5,1,5,1,3,5,4,1,15,7,11000,1391,13%
2022,September,GP,941,F,22,R,LE3,T,3,4,at_home,other,reputation,other,3,3,1,no,no,no,no,yes,yes,yes,no,2,2,5,2,2,5,9,1,17,11,14500,1005,7%
2022,October,BV,1433,F,16,R,GT7,A,4,4,other,other,home,other,2,1,3,no,no,no,no,yes,yes,no,yes,2,4,1,2,2,1,27,14,7,12,15000,1004,7%
2022,November,MS,860,F,22,R,LE7,T,4,2,other,other,reputation,mother,3,3,0,no,yes,no,no,yes,yes,yes,yes,4,1,2,3,2,5,2,1,11,4,11000,1105,10%
2022,December,GP,1973,M,17,U,GT3,T,2,1,other,other,reputation,father,4,3,3,no,yes,no,yes,yes,yes,yes,yes,4,2,4,3,1,1,14,4,3,0,14500,5879,41%
2022,January,BV,782,M,16,R,GT3,T,3,2,at_home,services,reputation,father,1,2,3,no,no,no,no,no,yes,no,no,5,1,3,5,5,3,13,6,8,12,15000,4946,33%
2022,February,MS,273,M,16,R,LE7,T,3,4,teacher,other,reputation,mother,2,1,0,no,yes,yes,no,yes,yes,no,no,4,5,3,1,3,1,3,9,4,11,11000,1600,15%
2022,March,GP,355,M,21,R,GT7,T,2,2,health,other,reputation,mother,2,1,1,no,no,no,no,yes,yes,yes,yes,1,5,1,1,1,4,24,0,5,12,14500,1728,12%
2022,April,BV,1189,M,17,R,LE7,T,1,2,teacher,other,reputation,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,3,3,3,4,1,1,13,13,3,4,15000,1639,11%
2022,May,MS,1266,F,22,R,GT3,T,3,1,teacher,other,home,mother,4,1,2,no,yes,no,no,yes,yes,yes,yes,3,4,3,2,1,3,6,2,13,7,11000,4595,42%
2022,June,GP,853,F,16,R,GT3,T,2,1,services,other,other,father,1,4,0,no,yes,no,no,no,yes,yes,yes,1,1,3,4,1,5,3,3,1,11,14500,3902,27%
2022,July,BV,872,F,18,U,GT3,T,1,4,teacher,other,course,mother,3,1,3,no,yes,no,yes,yes,no,yes,yes,4,4,1,4,5,3,8,2,18,16,15000,3826,26%
2022,August,MS,339,F,20,U,GT3,T,4,1,other,services,other,mother,2,4,0,no,no,no,yes,yes,yes,no,yes,4,2,1,3,4,2,7,2,17,4,11000,3226,29%
2022,September,GP,1309,F,19,U,GT3,T,2,3,services,other,course,mother,2,4,1,no,no,no,yes,yes,yes,yes,no,5,2,4,1,4,5,4,7,7,17,14500,5021,35%
2022,October,BV,1493,F,22,U,GT3,T,2,2,at_home,services,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,1,5,19,6,11,0,15000,3739,25%
2022,November,MS,868,M,20,R,GT3,T,1,3,other,other,home,mother,1,4,1,no,no,no,no,yes,yes,yes,no,2,4,2,5,2,2,19,3,9,11,11000,5221,47%
2022,December,GP,479,M,15,R,LE7,T,4,4,other,other,home,mother,2,4,0,no,yes,no,no,yes,yes,yes,yes,1,5,3,1,5,3,23,17,1,18,14500,1386,10%
2022,January,BV,527,F,19,R,GT3,T,1,3,other,other,other,mother,1,1,3,no,no,no,yes,yes,yes,yes,no,2,4,3,4,3,2,15,4,4,19,15000,4229,28%
2022,February,MS,810,F,19,R,GT3,T,1,3,other,other,course,father,4,3,2,no,no,no,no,yes,yes,yes,yes,1,4,1,1,4,4,11,2,6,6,11000,3148,29%
2022,March,GP,495,M,18,R,GT3,T,1,4,services,other,other,father,3,3,0,no,yes,no,yes,no,yes,yes,no,5,5,4,4,1,5,2,17,0,6,14500,3732,26%
2022,April,BV,871,M,19,R,GT3,T,4,3,other,other,course,mother,3,3,1,no,no,no,yes,no,yes,yes,no,3,3,3,3,1,5,26,16,7,14,15000,3149,21%
2022,May,MS,1494,F,15,R,GT3,A,3,2,other,other,reputation,mother,1,1,3,no,no,no,yes,no,yes,yes,yes,5,5,3,2,5,5,9,14,7,0,11000,3222,29%
2022,June,GP,354,F,21,R,LE7,T,4,2,services,services,reputation,father,4,3,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,3,3,13,11,16,7,14500,1529,11%
2022,July,BV,793,F,15,U,GT3,T,3,3,at_home,services,course,mother,4,4,2,no,no,no,no,yes,yes,no,no,5,2,2,5,2,4,7,7,2,9,15000,4763,32%
2022,August,MS,1025,M,19,U,GT3,A,4,2,services,other,other,mother,2,4,3,no,no,yes,no,yes,yes,no,no,3,1,2,3,3,1,6,7,16,9,11000,3129,28%
2022,September,GP,997,F,18,R,GT3,T,4,1,other,other,course,mother,2,2,3,no,no,no,no,yes,yes,no,no,3,4,3,3,5,2,6,15,12,11,14500,3071,21%
2022,October,BV,989,F,22,U,LE7,T,3,3,other,services,course,father,4,4,2,no,no,no,no,yes,yes,yes,no,4,3,4,4,5,4,4,8,13,12,15000,1620,11%
2022,November,MS,191,F,18,U,GT3,T,2,1,health,services,home,mother,4,2,3,no,yes,no,yes,yes,yes,yes,yes,5,4,2,2,1,4,14,4,17,2,11000,3485,32%
2022,December,GP,741,F,16,R,GT3,T,4,2,other,other,home,mother,2,2,3,no,no,no,yes,no,yes,yes,no,4,1,1,3,2,4,15,0,11,8,14500,5305,37%
2022,January,BV,126,F,16,R,LE7,T,2,4,teacher,services,reputation,father,3,3,2,no,yes,no,no,yes,yes,yes,no,1,4,5,1,1,3,20,2,10,17,15000,1723,11%
2022,February,MS,605,F,19,R,GT3,A,1,1,services,services,reputation,father,2,4,0,no,no,no,yes,yes,yes,no,no,2,4,2,5,1,2,11,12,19,1,11000,5038,46%
2022,March,GP,1468,F,17,U,GT3,A,4,2,services,health,other,mother,1,3,0,no,no,no,no,no,yes,yes,no,1,4,1,5,5,4,2,13,8,18,14500,5593,39%
2022,April,BV,1635,F,15,R,GT3,T,2,3,other,other,course,mother,2,3,1,no,no,no,no,no,yes,yes,no,5,5,4,4,2,4,27,4,6,3,15000,5809,39%
2022,May,MS,476,F,15,U,GT3,T,4,4,other,at_home,reputation,father,2,3,3,no,yes,no,no,yes,yes,yes,no,2,2,2,1,2,4,16,3,2,7,11000,5632,51%
2022,June,GP,884,M,20,R,GT3,A,4,3,other,other,other,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,3,5,6,14,19,3,14500,3817,26%
2022,July,BV,980,M,18,U,GT3,T,1,3,services,teacher,course,mother,4,1,1,no,no,no,yes,no,yes,yes,no,5,3,4,1,1,2,15,7,15,0,15000,3157,21%
2022,August,MS,308,F,16,R,GT3,T,3,3,other,services,course,mother,1,1,3,no,yes,no,yes,yes,yes,yes,no,4,2,5,4,3,1,23,17,0,6,11000,4973,45%
2022,September,GP,1645,F,20,U,GT3,T,2,1,other,services,course,mother,1,3,2,no,yes,no,no,yes,yes,yes,no,4,3,4,5,5,5,18,8,17,19,14500,4953,34%
2022,October,BV,1847,F,17,U,LE7,T,1,4,services,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,4,5,4,2,3,1,3,8,8,2,15000,1421,9%
2022,November,MS,888,M,22,R,GT7,T,3,1,other,other,course,mother,2,1,1,no,yes,no,no,no,yes,no,no,4,3,5,1,2,4,29,16,16,8,11000,1395,13%
2022,December,GP,1175,F,18,R,LE3,T,3,4,services,services,course,mother,3,2,3,no,yes,yes,yes,yes,yes,yes,yes,2,2,5,4,3,5,7,8,1,5,14500,1718,12%
2022,January,BV,182,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,3,0,no,no,no,no,no,no,no,no,5,3,3,1,2,2,6,19,9,15,15000,1038,7%
2022,February,MS,240,F,16,U,LE3,A,4,3,other,other,home,mother,3,4,1,no,yes,no,no,no,yes,yes,yes,1,1,1,1,5,4,12,3,9,0,11000,1381,13%
2022,March,GP,511,F,21,R,GT7,T,4,4,other,other,course,father,1,3,1,no,no,no,no,yes,yes,yes,yes,4,3,2,1,5,5,12,9,7,11,14500,1931,13%
2022,April,BV,650,F,15,U,LE3,T,2,2,at_home,services,reputation,mother,3,4,3,no,no,no,yes,yes,yes,yes,yes,1,5,5,5,5,3,25,13,8,15,15000,1979,13%
2022,May,MS,115,F,19,R,LE3,T,2,1,other,other,home,father,1,2,3,no,no,no,no,yes,no,no,no,1,5,1,1,5,5,3,2,16,0,11000,1766,16%
2022,June,GP,1816,F,16,U,LE3,T,3,4,other,other,other,father,4,2,0,no,no,no,no,yes,no,no,no,1,5,1,1,5,5,11,15,16,19,14500,1504,10%
2022,July,BV,564,F,22,R,GT3,T,1,2,services,other,home,father,4,3,3,no,no,no,no,yes,yes,yes,yes,2,3,5,3,1,4,5,18,7,2,15000,4305,29%
2022,August,MS,790,F,18,R,GT3,T,1,4,teacher,other,other,mother,3,4,0,no,no,no,yes,yes,yes,yes,yes,1,2,5,1,1,1,7,9,12,14,11000,4609,42%
2022,September,GP,457,F,15,U,LE7,T,3,3,health,at_home,course,father,3,1,1,no,no,no,no,yes,yes,no,yes,4,2,4,5,4,2,8,11,10,1,14500,1132,8%
2022,October,BV,547,M,15,R,GT3,T,3,1,other,other,other,father,2,1,2,no,yes,no,no,yes,no,no,no,1,5,5,4,1,4,12,1,12,14,15000,3679,25%
2022,November,MS,1,M,22,U,GT3,T,3,2,other,other,other,father,4,3,2,no,yes,no,yes,yes,no,no,yes,4,5,3,3,5,2,12,6,10,7,11000,3232,29%
2022,December,GP,1522,F,17,R,GT3,A,3,2,other,other,course,father,1,2,2,no,no,no,no,yes,yes,yes,yes,4,1,5,4,1,2,23,5,9,19,14500,4093,28%
2022,January,BV,1929,F,17,U,LE7,T,2,3,other,services,home,mother,3,4,1,no,yes,yes,yes,no,yes,yes,yes,5,1,1,4,4,5,25,18,7,6,15000,1523,10%
2022,February,MS,555,F,21,R,GT3,T,3,1,at_home,services,course,father,3,4,3,no,yes,no,no,yes,yes,no,yes,5,2,2,2,5,3,2,1,19,14,11000,3296,30%
2022,March,GP,879,M,18,U,GT3,T,2,2,other,other,reputation,mother,2,1,3,no,yes,yes,yes,yes,yes,yes,no,5,1,3,5,4,5,5,8,19,19,14500,4871,34%
2022,April,BV,324,F,19,U,GT3,A,1,1,at_home,teacher,course,father,4,3,2,no,no,no,no,yes,yes,no,yes,2,2,5,3,1,4,29,2,11,19,15000,4013,27%
2022,May,MS,1817,F,16,U,GT3,A,2,4,services,other,reputation,mother,3,1,1,no,no,no,no,no,yes,yes,yes,4,1,1,2,4,3,22,6,14,15,11000,4040,37%
2022,June,GP,268,F,15,U,GT3,T,4,3,other,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,2,3,5,1,5,1,5,6,12,18,14500,3777,26%
2022,July,BV,787,F,19,U,GT3,A,3,1,teacher,other,home,father,4,2,2,no,no,no,no,yes,yes,no,yes,4,5,5,1,3,3,16,11,0,9,15000,3434,23%
2022,August,MS,974,F,20,R,GT3,T,4,3,health,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,2,3,4,3,3,5,21,19,17,19,11000,4422,40%
2022,September,GP,987,F,16,U,LE3,T,2,2,other,other,reputation,father,2,2,1,no,yes,no,yes,yes,yes,yes,yes,4,1,2,3,2,2,5,16,14,2,14500,1797,12%
2022,October,BV,1431,F,22,U,LE3,T,3,2,services,services,course,mother,4,4,1,no,no,no,no,no,yes,no,no,1,4,4,1,1,1,12,2,17,8,15000,1093,7%
2022,November,MS,1899,M,22,R,GT3,T,3,3,teacher,other,home,mother,4,1,3,no,yes,yes,no,yes,yes,no,no,5,1,3,3,2,3,27,9,3,9,11000,5950,54%
2022,December,GP,45,M,16,U,GT3,A,1,3,at_home,services,course,father,3,4,3,no,no,no,no,yes,yes,yes,yes,4,1,5,3,3,3,23,13,7,13,14500,3832,26%
2022,January,BV,1698,F,17,U,GT3,T,2,1,services,other,course,father,3,1,1,no,yes,no,no,yes,yes,yes,yes,2,5,1,4,5,4,25,8,2,18,15000,3742,25%
2022,February,MS,1672,F,16,R,GT3,T,2,1,teacher,at_home,course,mother,2,3,1,no,yes,no,no,yes,yes,yes,yes,1,4,2,1,2,3,10,9,9,4,11000,3382,31%
2022,March,GP,1761,F,21,R,LE3,A,4,3,at_home,services,course,other,2,3,3,no,yes,no,no,no,yes,yes,yes,3,3,1,3,2,3,9,2,8,4,14500,1580,11%
2022,April,BV,1940,M,18,R,LE3,T,2,3,other,other,course,mother,4,2,2,no,yes,no,yes,yes,no,yes,yes,5,5,3,4,1,1,9,12,0,3,15000,1586,11%
2022,May,MS,481,F,22,U,LE3,T,4,2,other,other,course,mother,4,2,2,no,no,no,yes,yes,yes,no,yes,4,5,3,5,3,1,28,8,17,11,11000,1399,13%
2022,June,GP,1514,F,15,R,GT3,T,2,1,other,other,course,father,1,2,1,no,no,no,yes,yes,yes,yes,no,4,1,5,3,1,1,0,15,9,10,14500,5709,39%
2022,July,BV,1364,F,21,U,GT3,T,4,3,other,other,home,mother,1,2,1,no,no,no,no,yes,yes,yes,no,5,5,4,5,2,4,29,10,2,2,15000,3322,22%
2022,August,MS,745,F,21,U,GT3,T,3,3,at_home,other,course,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,1,2,5,4,18,5,9,14,11000,4527,41%
2022,September,GP,512,F,15,U,GT3,T,1,1,services,services,course,father,4,3,1,no,yes,no,no,yes,yes,yes,yes,1,4,2,5,2,5,9,14,18,16,14500,4336,30%
2022,October,BV,1815,F,19,R,GT3,T,3,3,services,other,course,other,4,4,1,no,no,no,yes,yes,yes,yes,no,1,4,3,4,1,4,11,10,13,10,15000,4557,30%
2022,November,MS,278,F,19,R,LE3,T,2,1,teacher,services,course,mother,1,4,0,no,no,no,no,yes,yes,yes,yes,1,4,2,2,5,5,17,15,15,16,11000,1157,11%
2022,December,GP,916,F,22,U,LE3,T,2,1,teacher,other,home,mother,3,4,0,no,yes,no,yes,no,yes,yes,no,4,2,5,1,3,2,5,13,19,14,14500,1744,12%
2022,January,BV,572,M,22,R,GT3,T,2,2,health,at_home,course,mother,1,3,2,no,no,no,yes,no,yes,yes,no,4,5,5,3,3,5,7,2,6,2,15000,3770,25%
2022,February,MS,227,M,22,U,GT3,T,4,1,services,other,course,other,4,4,0,no,no,no,yes,no,yes,yes,yes,4,2,3,2,3,1,30,3,6,15,11000,5110,46%
2022,March,GP,1184,F,20,R,LE7,T,3,1,services,other,course,mother,4,1,0,no,no,no,yes,yes,yes,yes,no,3,3,5,1,1,4,18,14,5,5,14500,1333,9%
2022,April,BV,325,F,16,U,GT3,T,1,1,health,at_home,course,father,4,4,1,no,no,no,no,yes,yes,no,no,2,3,1,5,1,2,23,14,7,2,15000,3459,23%
2022,May,MS,697,F,19,U,GT3,T,4,1,health,other,course,mother,4,4,1,no,no,yes,no,yes,yes,no,no,4,3,3,2,1,1,11,2,1,8,11000,5008,46%
2022,June,GP,1649,M,16,R,GT3,T,3,3,other,other,reputation,mother,4,2,2,no,no,no,no,yes,yes,no,no,5,4,3,4,2,1,9,2,3,19,14500,3506,24%
2022,July,BV,146,F,22,U,GT3,T,3,2,other,services,home,mother,2,1,2,no,no,no,no,yes,yes,yes,no,4,1,2,2,4,1,6,15,1,8,15000,4343,29%
2022,August,MS,951,F,20,R,GT3,T,3,1,teacher,at_home,course,mother,1,4,3,no,yes,no,yes,yes,yes,yes,yes,4,3,2,3,1,5,10,6,0,12,11000,3729,34%
2022,September,GP,925,F,22,U,GT3,T,3,4,health,services,course,mother,4,1,2,no,no,no,yes,no,yes,yes,no,4,3,1,1,5,2,15,15,16,15,14500,4276,29%
2022,October,BV,55,F,16,R,GT3,T,2,1,other,other,course,mother,4,2,0,no,yes,no,no,yes,yes,yes,no,5,3,1,3,1,3,9,17,19,17,15000,5790,39%
2022,November,MS,1007,F,21,U,GT3,T,2,1,services,other,course,father,1,4,1,no,no,no,yes,yes,yes,no,no,2,4,2,3,5,2,12,16,2,17,11000,4922,45%
2022,December,GP,440,F,15,U,GT3,T,2,2,other,other,course,father,1,1,0,no,no,no,no,no,yes,yes,no,1,3,1,2,4,1,19,13,0,15,14500,4919,34%
2022,January,BV,245,F,15,U,GT3,T,4,3,health,services,other,mother,3,1,2,no,no,no,no,no,yes,yes,no,1,1,1,5,5,1,29,7,14,12,15000,3190,21%
2022,February,MS,639,F,15,U,LE7,T,1,2,at_home,other,course,other,4,4,0,no,yes,no,no,yes,yes,yes,no,4,5,3,4,1,1,25,3,12,4,11000,1723,16%
2022,March,GP,961,M,22,U,GT3,T,3,3,services,other,home,mother,2,1,0,no,no,no,no,yes,yes,yes,no,3,2,1,4,3,2,28,3,3,14,14500,5926,41%
2022,April,BV,571,M,17,U,GT3,T,2,1,other,other,reputation,mother,1,3,1,no,no,no,yes,no,yes,yes,no,1,4,1,1,5,2,13,10,4,4,15000,4960,33%
2022,May,MS,1072,M,16,R,GT3,T,1,1,other,services,other,mother,3,3,2,no,yes,no,yes,yes,yes,yes,no,2,2,2,3,4,5,16,16,13,15,11000,4093,37%
2022,June,GP,602,M,19,U,GT3,T,2,2,services,services,course,father,2,3,3,no,yes,no,no,yes,yes,yes,no,4,1,1,1,3,1,21,17,18,19,14500,4390,30%
2022,July,BV,716,M,15,U,GT3,T,2,4,other,other,course,mother,1,4,0,no,no,no,yes,yes,yes,no,yes,4,5,3,5,2,4,5,9,9,7,15000,3655,24%
2022,August,MS,1167,F,20,R,LE7,T,3,4,teacher,other,course,father,2,4,0,no,yes,no,no,no,yes,no,no,4,4,2,3,3,1,1,15,5,5,11000,1124,10%
2022,September,GP,1694,F,18,U,GT3,T,2,3,other,other,reputation,mother,2,2,3,no,yes,yes,yes,yes,yes,yes,yes,1,3,2,2,4,2,27,3,12,18,14500,5895,41%
2022,October,BV,1870,F,20,U,GT3,T,2,1,health,other,other,mother,1,1,0,no,no,no,no,no,no,no,no,5,1,1,3,4,4,21,0,15,9,15000,5980,40%
2022,November,MS,43,F,22,R,GT3,T,2,4,at_home,other,other,mother,3,2,0,no,yes,no,no,no,yes,yes,yes,1,2,1,1,1,4,23,13,16,19,11000,5762,52%
2022,December,GP,762,F,22,U,GT3,T,3,1,at_home,other,course,mother,3,2,3,no,no,no,no,yes,yes,yes,yes,3,2,1,2,5,2,9,1,3,15,14500,5395,37%
2022,January,BV,248,F,20,R,GT3,A,3,2,health,at_home,course,mother,4,1,3,no,no,no,yes,yes,yes,yes,yes,5,1,2,5,5,1,30,3,4,0,15000,4475,30%
2022,February,MS,4,M,22,R,GT3,T,2,4,teacher,at_home,reputation,mother,2,1,0,no,no,no,no,yes,no,no,no,1,1,5,2,4,1,26,15,15,3,11000,3672,33%
2022,March,GP,260,M,17,U,GT3,T,2,2,other,teacher,reputation,father,1,3,0,no,no,no,no,yes,no,no,no,2,4,3,2,3,4,21,18,11,8,14500,5062,35%
2022,April,BV,548,F,21,U,GT3,T,2,3,health,other,reputation,mother,4,1,2,no,no,no,no,yes,yes,yes,yes,1,5,5,1,5,2,10,17,3,15,15000,5635,38%
2022,May,MS,1584,F,17,R,LE3,T,3,1,services,services,reputation,father,4,2,1,no,no,no,yes,yes,yes,yes,yes,5,2,2,5,5,5,13,19,6,14,11000,1857,17%
2022,June,GP,1911,M,19,U,LE3,T,3,3,services,services,reputation,mother,1,2,1,no,no,no,no,yes,yes,no,yes,5,2,3,5,2,5,30,12,3,9,14500,1523,11%
2022,July,BV,20,M,17,R,LE3,T,4,3,other,other,other,mother,4,2,3,no,yes,no,no,yes,no,no,no,2,5,5,2,4,4,19,13,19,19,15000,1018,7%
2022,August,MS,272,F,17,U,GT7,T,4,1,other,services,other,mother,1,2,3,no,yes,no,yes,yes,no,no,yes,3,3,4,3,2,1,25,12,4,3,11000,1263,11%
2022,September,GP,1563,F,22,U,LE7,T,3,1,other,health,course,mother,4,4,1,no,no,no,no,yes,yes,yes,yes,4,4,4,1,2,2,19,3,9,17,14500,1085,7%
2022,October,BV,567,F,22,U,GT3,T,2,1,other,health,home,mother,2,3,2,no,yes,yes,yes,no,yes,yes,yes,2,3,2,2,3,3,7,6,15,8,15000,4628,31%
2022,November,MS,84,M,19,U,GT3,T,1,4,other,other,other,mother,4,4,0,no,yes,no,no,yes,yes,no,yes,3,1,1,1,4,1,23,11,14,14,11000,4935,45%
2022,December,GP,259,F,19,R,GT3,T,2,1,other,services,home,mother,2,4,1,no,yes,yes,yes,yes,yes,yes,no,1,3,4,4,1,4,18,12,6,15,14500,5241,36%
2022,January,BV,1220,F,22,R,GT3,T,2,3,services,other,other,mother,3,4,3,no,no,no,no,yes,yes,no,yes,5,2,3,4,4,2,20,10,12,13,15000,3411,23%
2022,February,MS,1531,F,19,R,GT3,A,3,2,services,services,other,mother,1,1,3,no,no,no,no,no,yes,yes,yes,4,5,3,3,4,3,12,1,10,4,11000,5764,52%
2022,March,GP,1506,F,16,R,LE7,T,3,2,at_home,other,other,mother,2,1,1,no,no,no,no,yes,yes,yes,no,1,4,4,1,3,4,20,13,13,9,14500,1542,11%
2022,April,BV,297,F,18,R,GT7,T,4,3,other,services,other,father,4,3,1,no,no,no,no,yes,yes,no,yes,4,5,3,2,5,3,29,15,18,11,15000,1166,8%
2022,May,MS,1843,F,18,R,LE7,T,3,1,other,services,home,mother,1,3,3,no,yes,no,no,yes,yes,yes,yes,3,2,4,3,4,4,21,9,4,5,11000,1160,11%
2022,June,GP,269,F,19,R,GT3,T,2,2,other,services,other,mother,2,3,1,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,3,1,7,4,1,19,14500,4964,34%
2022,July,BV,113,F,20,U,GT3,T,4,4,services,services,other,mother,3,4,3,no,no,no,no,no,yes,no,no,1,4,3,2,2,1,2,14,6,17,15000,3694,25%
2022,August,MS,138,F,21,R,LE7,T,3,3,teacher,services,other,mother,2,4,3,no,yes,yes,no,yes,yes,no,no,5,3,5,5,2,2,9,17,6,11,11000,1836,17%
2022,September,GP,1505,M,16,U,GT3,T,4,3,teacher,health,other,father,1,2,1,no,no,no,no,yes,yes,yes,yes,1,5,3,2,1,5,21,2,10,0,14500,4773,33%
2022,October,BV,1905,M,19,R,GT3,T,4,2,at_home,services,course,mother,2,4,3,no,yes,no,no,yes,yes,yes,yes,2,2,4,2,4,3,2,2,17,9,15000,3395,23%
2022,November,MS,1168,F,16,R,GT3,T,1,2,other,other,reputation,mother,3,3,3,no,yes,no,no,yes,yes,yes,yes,2,4,3,2,5,5,13,12,8,5,11000,5878,53%
2022,December,GP,346,F,17,R,GT3,T,1,4,at_home,services,course,mother,2,2,1,no,yes,no,no,no,yes,yes,yes,4,5,1,2,2,1,21,10,14,5,14500,4314,30%
2022,January,BV,915,F,19,R,GT3,T,3,4,at_home,other,course,mother,4,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,2,2,2,3,26,15,11,13,15000,5997,40%
2022,February,MS,1742,M,22,U,GT3,T,3,2,at_home,other,home,mother,4,3,2,no,no,no,yes,yes,yes,no,yes,5,4,4,4,3,1,15,13,0,16,11000,3283,30%
2022,March,GP,158,F,21,U,LE7,T,2,2,other,other,home,mother,1,4,2,no,no,no,yes,yes,yes,yes,no,1,4,3,5,5,5,3,9,16,10,14500,1684,12%
2022,April,BV,1800,F,17,R,GT7,T,3,2,services,other,other,mother,3,1,1,no,no,no,no,yes,yes,yes,no,1,2,2,5,1,5,29,12,14,13,15000,1808,12%
2022,May,MS,5,F,16,U,LE7,T,3,2,other,services,course,mother,1,1,2,no,no,no,no,yes,yes,yes,no,5,2,3,1,1,2,20,2,8,17,11000,1188,11%
2022,June,GP,375,F,17,U,GT3,T,3,2,at_home,other,course,father,1,2,3,no,yes,no,no,yes,yes,yes,yes,5,1,2,1,3,3,15,14,15,6,14500,3972,27%
2022,July,BV,1137,F,16,U,GT3,T,4,4,services,other,course,father,2,1,2,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,1,23,8,17,13,15000,3034,20%
